sample,ZP3_log2_TPM
GTEX-12WS9-1526-SM-5FQT4,2.0289
GTEX-13N2G-0526-SM-5MR5L,0.7058
GTEX-U8XE-2026-SM-3DB8S,0.346
GTEX-13S86-1626-SM-5Q5C5,2.0569
GTEX-139TT-0726-SM-5K7XW,0.4657
GTEX-14ICL-0326-SM-5S2OS,0.4125
GTEX-NPJ7-0011-R1a-SM-3GACT,1.8036
GTEX-12WSN-0226-SM-5DUXH,1.9452
GTEX-UPIC-0526-SM-4WWCQ,3.6324
GTEX-14A6H-2826-SM-5QGPM,0.8805
GTEX-13N2G-0011-R6b-SM-5MR3P,3.5073
GTEX-WQUQ-1826-SM-4OOSD,1.5465
GTEX-11TUW-3026-SM-5EGKM,1.3791
GTEX-NPJ8-1826-SM-2YUNC,0.5859
GTEX-1212Z-1026-SM-5EGJ8,0.058
GTEX-NPJ7-0011-R4a-SM-2I3GJ,1.4011
GTEX-X261-0526-SM-4PQYS,3.7667
GTEX-12ZZX-2126-SM-5LZVL,3.0305
GTEX-S3XE-2026-SM-3K2B5,-0.0877
GTEX-ZYFG-0226-SM-5GIDT,0.7664
GTEX-XYKS-2526-SM-4BOPX,1.9564
GTEX-NL3H-0011-R6a-SM-2I3G8,2.0946
GTEX-13N2G-0226-SM-5K7VF,1.816
GTEX-W5WG-1826-SM-4KL2Y,2.4008
GTEX-XUJ4-2626-SM-4BOQ3,0.9268
GTEX-UJMC-1926-SM-3GADS,1.5165
GTEX-14753-2526-SM-5LU97,0.3907
GTEX-11VI4-1226-SM-5EQMP,-0.1031
GTEX-ZAB4-0626-SM-5CVN3,-0.6193
GTEX-ZAB4-0011-R10a-SM-4SOKH,1.3791
GTEX-R55E-2726-SM-48FCX,0.1257
GTEX-1192X-2326-SM-5987X,1.3735
GTEX-11GS4-0826-SM-5986J,1.7185
GTEX-QXCU-0008-SM-48FCH,0.688
GTEX-13SLW-0011-R11a-SM-5SI8Q,-0.0574
GTEX-13OW6-0826-SM-5L3GA,0.03
GTEX-WHSB-0002-SM-4M1ZR,-0.1665
GTEX-SNMC-1426-SM-2XCFM,1.334
GTEX-X3Y1-1926-SM-4PQZO,1.5013
GTEX-V955-2626-SM-3NM9F,-1.5951
GTEX-XXEK-1626-SM-4BRUZ,2.8779
GTEX-139TS-1726-SM-5IJG5,1.8918
GTEX-U412-1826-SM-4DXTJ,2.5263
GTEX-11DXY-0526-SM-5EGGQ,-0.8863
GTEX-11WQK-3026-SM-5EQL6,0.8961
GTEX-1399R-0226-SM-5IJGG,1.3109
GTEX-PVOW-0726-SM-2XCF5,1.8683
GTEX-ZYT6-1426-SM-5E43U,0.9789
GTEX-13QBU-2226-SM-5K7WI,-1.7322
GTEX-XUW1-1126-SM-4BONZ,-2.3147
GTEX-11TTK-0226-SM-5N9EC,1.0573
GTEX-1117F-2426-SM-5EGGH,2.3843
GTEX-131XW-0011-R6b-SM-5K7XY,1.9111
GTEX-12696-0626-SM-5EGGD,1.8524
GTEX-13113-1326-SM-5GCOI,0.058
GTEX-1122O-0526-SM-5N9DM,1.9415
GTEX-145LT-1726-SM-5QGP3,2.3926
GTEX-ZYFD-2226-SM-5E43P,-0.0877
GTEX-13X6H-1526-SM-5Q5E2,-0.7108
GTEX-Y3IK-2126-SM-4YCDS,2.9071
GTEX-13X6K-0326-SM-5Q5D6,3.0498
GTEX-111FC-1426-SM-5N9C7,1.5563
GTEX-N7MT-1126-SM-2YUNQ,3.868
GTEX-SNOS-1626-SM-3NMA4,1.0711
GTEX-WEY5-0626-SM-4LMIA,-1.685
GTEX-WYJK-0926-SM-4ONCF,-0.7588
GTEX-1122O-2426-SM-5GIDN,-9.9658
GTEX-WHSB-2126-SM-4M1XF,0.4125
GTEX-14E7W-1926-SM-5S2R9,1.0915
GTEX-1477Z-1626-SM-5SIA8,-5.0116
GTEX-WL46-2926-SM-3LK82,0.0158
GTEX-12BJ1-0326-SM-5FQUB,0.0158
GTEX-ZTTD-0008-SM-51MQV,2.727
GTEX-13CF2-3226-SM-5IFF6,3.1669
GTEX-14AS3-1526-SM-5Q5ED,1.736
GTEX-1117F-0226-SM-5GZZ7,-0.8339
GTEX-W5X1-2626-SM-4LMI8,2.93
GTEX-14B4R-0426-SM-5Q5EI,0.7493
GTEX-V955-1126-SM-4JBH3,2.0638
GTEX-13OVG-0426-SM-5KM2T,-1.9942
GTEX-11LCK-0526-SM-5A5M9,4.4777
GTEX-ZVT4-0008-SM-57WCA,1.3397
GTEX-YECK-2826-SM-5IFHF,1.7097
GTEX-OIZI-1326-SM-3NB1B,0.3115
GTEX-ZC5H-0008-SM-4WAX8,2.6738
GTEX-ZDXO-2926-SM-4WKFM,1.4388
GTEX-OXRL-0426-SM-3NM97,0.3796
GTEX-YEC3-2526-SM-5CVLS,2.3926
GTEX-11P7K-1226-SM-5HL4X,3.1491
GTEX-13112-2726-SM-5DUW5,1.5612
GTEX-T6MO-0003-SM-3NMAG,-1.4699
GTEX-ZTPG-2026-SM-5O999,2.8034
GTEX-RVPU-0005-SM-2TF6L,-2.7274
GTEX-1211K-2326-SM-5FQU7,1.0433
GTEX-11P81-1026-SM-5GU54,0.688
GTEX-ZF28-2526-SM-57WFH,4.4397
GTEX-1399T-0011-R4b-SM-5DUVX,1.9302
GTEX-13S86-0126-SM-5S2PI,0.434
GTEX-13U4I-1526-SM-5IFFF,0.5568
GTEX-12ZZW-0011-R7a-SM-5DUWC,1.412
GTEX-13X6K-2726-SM-5O9DG,3.7741
GTEX-1122O-1126-SM-5NQ8X,-1.1488
GTEX-QDT8-0626-SM-48TYW,2.0878
GTEX-139T6-1326-SM-5IFFO,1.5612
GTEX-PLZ6-0726-SM-3P619,0.537
GTEX-OOBJ-2026-SM-3NB1R,1.3679
GTEX-12BJ1-1926-SM-5HL9Z,1.3167
GTEX-11DXY-0006-SM-5NQ8N,-1.8836
GTEX-14BIM-2726-SM-5Q5EG,1.2576
GTEX-RU72-1426-SM-46MUF,-2.9324
GTEX-Y9LG-1426-SM-5IFJZ,-0.0877
GTEX-13FTW-1626-SM-5KM4N,2.1378
GTEX-XQ8I-2426-SM-4WAXY,1.4281
GTEX-111FC-0426-SM-5N9CV,1.2934
GTEX-XXEK-1926-SM-4BRVD,1.1833
GTEX-13OVI-1326-SM-5IJBO,1.9188
GTEX-13OW8-2426-SM-5L3ID,0.8488
GTEX-1211K-0126-SM-59HJE,1.4859
GTEX-PLZ6-0626-SM-5K7WJ,-0.3752
GTEX-R55F-0005-SM-2TF4W,-0.2671
GTEX-1445S-0011-R2b-SM-5PNUH,1.3567
GTEX-139T8-0126-SM-5K7XZ,1.9968
GTEX-TMMY-2226-SM-4DXTN,0.6608
GTEX-11DXZ-0426-SM-5987Y,0.8164
GTEX-R55E-0011-R11A-SM-2TC6I,1.1577
GTEX-11DXZ-0006-SM-5LZZH,-1.2142
GTEX-QMR6-1326-SM-32PLB,0.4233
GTEX-UJHI-0426-SM-3DB8Y,0.058
GTEX-147F4-0011-R8b-SM-5S2UN,0.2998
GTEX-139TS-0011-R10a-SM-5K7TU,-1.1172
GTEX-Y5V6-2326-SM-4VDSA,3.1095
GTEX-12WSB-0011-R7b-SM-5GU6V,4.1859
GTEX-13IVO-0011-R11b-SM-5LZXQ,0.4657
GTEX-13CF3-1026-SM-5LZWY,2.6418
GTEX-ZF28-0005-SM-4WKH3,1.2875
GTEX-11DYG-1526-SM-5A5JS,1.7786
GTEX-Y3IK-0001-SM-4WWE1,2.3019
GTEX-131XW-0726-SM-5EGK3,3.9384
GTEX-1212Z-0011-R1b-SM-5BC72,-0.6873
GTEX-13VXT-0005-SM-5N9F3,0.9716
GTEX-ZAB5-2626-SM-5KM3Y,1.0915
GTEX-111CU-1426-SM-5GZYP,1.2875
GTEX-Q2AG-0011-R2A-SM-2HMIT,1.3567
GTEX-SE5C-1126-SM-4BRWZ,2.2753
GTEX-YB5K-2426-SM-5IFHP,1.2147
GTEX-VUSG-2526-SM-4KL1V,1.9149
GTEX-QDT8-2526-SM-48TYX,2.0076
GTEX-11H98-0011-R5b-SM-57WCF,1.8201
GTEX-P4QT-0126-SM-2I3FL,2.2268
GTEX-POMQ-0006-SM-33HBY,-0.8339
GTEX-1211K-1126-SM-5EGGB,1.0711
GTEX-ZV7C-2426-SM-5NQ7Q,-3.1714
GTEX-ZTX8-0008-SM-4YCDV,-0.5756
GTEX-SIU7-0001-SM-3NMAW,2.6067
GTEX-1445S-1226-SM-5O9BF,0.4552
GTEX-WFJO-1126-SM-4LVLZ,0.547
GTEX-WY7C-0626-SM-4ONCT,1.1641
GTEX-11P7K-0826-SM-5BC5F,2.1925
GTEX-11OF3-2526-SM-5P9JL,-0.0574
GTEX-11XUK-2226-SM-5CVLL,2.7721
GTEX-145LS-2726-SM-5Q5D8,1.3454
GTEX-XQ8I-0006-SM-4BOQ5,-4.2934
GTEX-ZV68-0011-R7a-SM-51MT4,-1.2142
GTEX-X4XX-0726-SM-4QARS,1.6093
GTEX-Y8LW-2126-SM-4VBRX,3.4984
GTEX-12ZZY-0011-R10b-SM-5HL7W,3.3321
GTEX-ZZ64-0726-SM-5GZX4,-0.4131
GTEX-13S86-2326-SM-5RQK1,-1.7322
GTEX-14753-0326-SM-5QGQB,-0.013
GTEX-ZDXO-2326-SM-5LU9W,1.412
GTEX-12WSK-2026-SM-5CVNB,1.3283
GTEX-1313W-0826-SM-5EQ4T,1.3454
GTEX-12WSC-0011-R5b-SM-5CVNS,1.5013
GTEX-OHPL-0526-SM-2HMIX,0.6608
GTEX-11GSO-2926-SM-5HL73,-0.5973
GTEX-117YW-1426-SM-5EGGO,0.605
GTEX-SIU8-0226-SM-2XCDS,3.7971
GTEX-13O3O-0011-R10a-SM-5LUA9,1.0711
GTEX-PLZ4-0226-SM-5SI7M,1.3511
GTEX-12WSF-0011-R1a-SM-5DUVI,0.8726
GTEX-QV31-1426-SM-2S1QD,-2.4659
GTEX-13PVQ-1326-SM-5LU4J,-1.2828
GTEX-132NY-1426-SM-5J1MJ,-0.2328
GTEX-146FH-0826-SM-5SI8T,2.328
GTEX-11ZTS-2326-SM-5EQMY,1.2209
GTEX-13X6J-1326-SM-5QGOV,0.6517
GTEX-139UC-3026-SM-5IJE4,0.9115
GTEX-13U4I-1926-SM-5LU39,2.0325
GTEX-N7MS-0007-SM-26GME,-2.1779
GTEX-13OVJ-1026-SM-5IFGI,0.8246
GTEX-N7MS-0007-SM-26GMV,-9.9658
GTEX-OXRK-1326-SM-3NB1A,2.9784
GTEX-TKQ1-0326-SM-4DXSM,2.0569
GTEX-WHWD-0726-SM-4OORX,2.6302
GTEX-13111-2326-SM-5LZUQ,1.5709
GTEX-Q2AI-1726-SM-2S1PZ,-0.1828
GTEX-X4LF-0126-SM-4QAS7,2.362
GTEX-139TS-2826-SM-5J1OO,1.7828
GTEX-1497J-0126-SM-5Q5BK,0.3573
GTEX-QCQG-0006-SM-5SI8M,0.5069
GTEX-Q734-0826-SM-48U1G,1.5165
GTEX-12WSM-0011-R7b-SM-5EGLD,1.1447
GTEX-1269C-0826-SM-5N9EM,-1.1172
GTEX-PLZ6-1526-SM-2S1OC,-9.9658
GTEX-Y5LM-1426-SM-5RQJL,0.5763
GTEX-14E6D-0005-SM-5N9D7,0.8082
GTEX-1314G-2026-SM-5LZUM,0.5271
GTEX-RNOR-0005-SM-2TF4Z,0.6517
GTEX-R55E-0126-SM-2TC5Y,1.9415
GTEX-139UC-3126-SM-5J1OY,0.2642
GTEX-P44H-0008-SM-48TDW,1.9034
GTEX-11WQC-0626-SM-5EQMF,-0.5125
GTEX-ZT9W-1726-SM-51MS3,1.1316
GTEX-11GSP-0011-R10a-SM-5NQ7J,0.346
GTEX-YFC4-1426-SM-5IFJG,2.0673
GTEX-ZF28-0011-R8a-SM-4WWFW,2.004
GTEX-RVPU-0011-R3A-SM-2XCAE,-1.9942
GTEX-SUCS-1626-SM-32PLS,-4.035
GTEX-11VI4-1126-SM-5EQMD,2.0325
GTEX-QLQ7-0426-SM-4R1JU,0.6608
GTEX-139TU-1926-SM-5J2OC,-3.1714
GTEX-RNOR-0011-R3A-SM-2TF5J,-9.9658
GTEX-13OVJ-0011-R2b-SM-5L3GP,-0.1345
GTEX-QMR6-0011-R5A-SM-32PKT,1.8036
GTEX-13VXT-0726-SM-5SIAD,0.4552
GTEX-11P82-1926-SM-5Q5AU,-0.0425
GTEX-11I78-0626-SM-5A5LZ,0.6425
GTEX-XMD2-1026-SM-4WWE8,1.5165
GTEX-145MO-1126-SM-5NQBX,0.099
GTEX-X4EO-0326-SM-3P5YO,2.5731
GTEX-WHWD-0526-SM-4OORW,3.8095
GTEX-12C56-0006-SM-5N9E9,-0.5543
GTEX-T6MO-1426-SM-4DM73,1.196
GTEX-13111-1826-SM-5GCP1,2.6278
GTEX-13113-0426-SM-5GCOD,2.874
GTEX-S7SF-0426-SM-3K2B7,2.9262
GTEX-14ABY-0626-SM-5Q5C9,3.1604
GTEX-13CF3-0226-SM-5J1NW,2.9948
GTEX-O5YT-1726-SM-3NMD7,0.7832
GTEX-ZVZO-0226-SM-5A5LA,2.7183
GTEX-12WSL-2726-SM-5CVNL,-4.6082
GTEX-ZVP2-0426-SM-57WC2,3.7269
GTEX-145MN-0726-SM-5NQBH,-0.2671
GTEX-11WQC-0011-R11b-SM-57WD6,2.043
GTEX-11DXX-0326-SM-5PNWC,-3.458
GTEX-X8HC-1626-SM-46MWE,2.8199
GTEX-XXEK-0626-SM-4BRWE,2.8779
GTEX-11DXW-1026-SM-5H11K,1.2934
GTEX-ZE9C-0011-R2a-SM-4WKGH,0.2881
GTEX-13O1R-2326-SM-5IJF9,3.0181
GTEX-132Q8-1826-SM-5EGIY,2.6962
GTEX-14BMU-2426-SM-5RQIJ,-1.5951
GTEX-Y5V5-0006-SM-4V6FE,-2.4659
GTEX-146FR-0526-SM-5Q5EX,0.044
GTEX-14753-0011-R8b-SM-5S2U1,-3.6259
GTEX-ZDXO-0008-SM-4E3HR,1.6512
GTEX-Z93S-0005-SM-4RGLW,0.2029
GTEX-13FHP-3026-SM-5IJBS,-0.013
GTEX-13VXU-0011-R7b-SM-5SI72,1.6466
GTEX-131XF-1926-SM-5DUW4,4.0705
GTEX-145MN-1526-SM-5SI9T,1.4652
GTEX-ZU9S-1826-SM-5NQ9E,2.118
GTEX-13VXU-0526-SM-5K7V1,1.46
GTEX-ZLFU-1426-SM-4WWEU,0.6145
GTEX-PWCY-2126-SM-48TEC,-0.1993
GTEX-13O3O-1826-SM-5IFGW,0.1648
GTEX-12ZZX-0526-SM-5DUW6,1.2576
GTEX-14DAR-1926-SM-5S2NQ,-1.0862
GTEX-YFCO-1226-SM-5LUAT,2.5137
GTEX-133LE-2326-SM-5K7W3,2.5363
GTEX-12WSE-0011-R7a-SM-5PNWF,-3.458
GTEX-OHPM-2626-SM-33HC5,3.9346
GTEX-Q2AI-1426-SM-2S1P5,1.4065
GTEX-12KS4-0926-SM-5BC5S,1.8036
GTEX-X4XY-0226-SM-4E3IZ,2.0673
GTEX-12WSG-0005-SM-5NQA2,-0.5332
GTEX-12WSM-0326-SM-5LZVI,-3.1714
GTEX-ZDYS-0002-SM-4WKGR,0.044
GTEX-147F4-1026-SM-5Q5F9,-0.6873
GTEX-X585-3026-SM-46MWF,1.6374
GTEX-W5X1-0226-SM-5CHTO,-9.9658
GTEX-14C5O-0226-SM-5SI6O,0.9493
GTEX-1497J-2326-SM-5NQBK,0.1257
GTEX-WEY5-1026-SM-4LMK9,-0.0877
GTEX-12WSF-0011-R10a-SM-5LZVH,1.0779
GTEX-QCQG-0526-SM-48U2A,1.8078
GTEX-ZF2S-2526-SM-5CVNT,1.3735
GTEX-11WQK-0008-SM-5SI6T,0.7493
GTEX-131YS-2926-SM-5EGKI,0.7916
GTEX-13FTW-1326-SM-5LZZD,2.5288
GTEX-ZVT2-2026-SM-5NQ8Q,0.3231
GTEX-ZC5H-0526-SM-5HL9E,3.5621
GTEX-11PRG-0008-SM-5S2N5,0.4016
GTEX-TMMY-0926-SM-4WKH4,-0.6416
GTEX-11TT1-2226-SM-5GU6B,1.4547
GTEX-13O21-1926-SM-5MR39,0.7058
GTEX-14BMV-0326-SM-5RQHW,-1.685
GTEX-14C39-2626-SM-5S2QD,-0.1665
GTEX-WYBS-1926-SM-3NM8N,4.2758
GTEX-WEY5-0726-SM-4LMID,0.6145
GTEX-ZYY3-0826-SM-5E44R,1.7273
GTEX-ZF2S-2326-SM-4WWCE,2.2175
GTEX-ZP4G-0926-SM-4WWF4,-0.4521
GTEX-WOFM-2126-SM-4OOSR,2.1638
GTEX-ZE9C-0011-R4a-SM-4WKH6,-0.3566
GTEX-117YW-1826-SM-5PNY5,1.5854
GTEX-WFON-1226-SM-3TW8F,0.8246
GTEX-14BIN-0011-R11a-SM-5SI79,0.7579
GTEX-12ZZX-2926-SM-5GCOQ,1.5013
GTEX-1399S-2126-SM-5J2MH,0.2642
GTEX-117YX-1426-SM-5H12H,-1.4699
GTEX-WFJO-0926-SM-4LVM2,1.6327
GTEX-11ONC-1126-SM-5GU6G,0.24
GTEX-144GM-2226-SM-5O9B5,-0.8599
GTEX-WVJS-0126-SM-4MVOT,2.6043
GTEX-ZT9X-0526-SM-5GCOP,2.2175
GTEX-ZF29-1926-SM-5S2P1,0.5271
GTEX-PWN1-1626-SM-2S1OL,0.3573
GTEX-13O3Q-0326-SM-5L3FE,0.6425
GTEX-145LV-2526-SM-5S2VA,1.0503
GTEX-1313W-0226-SM-5LZV7,2.1047
GTEX-O5YV-0226-SM-48TBY,1.4011
GTEX-12WSD-1826-SM-5GCOA,1.4228
GTEX-13JVG-0226-SM-5J1MW,1.0711
GTEX-13FLV-0426-SM-5KLZA,-0.394
GTEX-113IC-0426-SM-5HL5O,3.1228
GTEX-YEC3-1226-SM-5IFI8,1.5998
GTEX-11EQ9-1826-SM-5Q5AJ,0.8647
GTEX-Z93S-1326-SM-5CVMR,0.2029
GTEX-117YW-1926-SM-5H121,2.2842
GTEX-QDVJ-0626-SM-48U1T,-0.2159
GTEX-Y8DK-0011-R11A-SM-4SOK2,-0.8339
GTEX-139TT-2226-SM-5LZWO,0.605
GTEX-144GO-2026-SM-5O99P,3.7356
GTEX-146FQ-1226-SM-5QGQ4,1.0293
GTEX-12WSH-0226-SM-5GCOG,1.9601
GTEX-PLZ4-2726-SM-3P61A,2.108
GTEX-ZEX8-2226-SM-57WC6,2.118
GTEX-QLQW-1526-SM-2S1QV,-2.1779
GTEX-1399Q-2426-SM-5J2MO,1.949
GTEX-XUZC-1126-SM-4BOPZ,2.2268
GTEX-YFCO-0826-SM-5LUAG,0.3231
GTEX-RNOR-1226-SM-48FDQ,2.5707
GTEX-XUJ4-0226-SM-4BOP8,1.4911
GTEX-WFON-1026-SM-4LVMD,-0.6416
GTEX-SE5C-1026-SM-4BRUG,0.8488
GTEX-1497J-0326-SM-5Q5CN,0.1903
GTEX-QV31-0126-SM-447BP,1.8078
GTEX-14A5H-0726-SM-5Q5DW,2.4279
GTEX-13113-1626-SM-5EQ4I,2.6325
GTEX-WZTO-2926-SM-3NM9I,2.9857
GTEX-11P82-0326-SM-5HL51,-0.6193
GTEX-WWYW-0011-R5A-SM-3NB3E,2.7117
GTEX-VJYA-0226-SM-4KL1Q,1.105
GTEX-PWCY-1026-SM-48TD4,0.9493
GTEX-XUZC-1326-SM-4BRV2,0.7748
GTEX-ZYFC-0726-SM-5E448,2.496
GTEX-S32W-1526-SM-4AD6Z,0.6145
GTEX-SNMC-0426-SM-4DM5Y,2.1702
GTEX-WHSB-0326-SM-5GICB,-1.1811
GTEX-117YW-0008-SM-5QGRD,0.9862
GTEX-13U4I-0426-SM-5LU4W,1.0642
GTEX-13CF3-0826-SM-5LZYZ,3.29
GTEX-NPJ8-0007-SM-26GMW,-3.0469
GTEX-12WSM-1326-SM-5GCP9,0.6332
GTEX-13QJC-0011-R2b-SM-5PNUN,2.8034
GTEX-R55G-1026-SM-48FDI,2.9562
GTEX-13SLX-0011-R10a-SM-5P9HV,0.5271
GTEX-11GSP-2226-SM-5HL5Q,0.5568
GTEX-12BJ1-0826-SM-5EQ5P,0.679
GTEX-147JS-2626-SM-5S2UX,0.7579
GTEX-12WSD-0626-SM-5GCMW,1.8404
GTEX-YFCO-0326-SM-4W1ZP,1.4652
GTEX-ZDYS-2026-SM-5HL5L,2.043
GTEX-P4PP-0226-SM-2S1NN,2.9893
GTEX-NFK9-0726-SM-2HMJW,2.824
GTEX-VUSG-2226-SM-4KKZO,1.3109
GTEX-YJ8A-1126-SM-5IFJU,1.4388
GTEX-U3ZM-0426-SM-59HKR,3.5312
GTEX-145MH-3126-SM-5S2QT,0.9642
GTEX-ZVT3-2626-SM-5GU5L,1.334
GTEX-NPJ8-2026-SM-3TW91,1.8404
GTEX-ZEX8-1426-SM-4WKHQ,1.2756
GTEX-OHPL-2526-SM-3MJGT,1.2023
GTEX-OHPJ-1326-SM-3MJHG,-0.2498
GTEX-117YW-1526-SM-5EGGP,1.2271
GTEX-13W3W-2126-SM-5K7UX,3.3828
GTEX-RVPV-0011-R11A-SM-2TF6F,0.9935
GTEX-13VXT-0226-SM-5LU9Q,1.5854
GTEX-XBED-2026-SM-4AT5D,1.6875
GTEX-ZTTD-0001-SM-4YCD5,2.299
GTEX-WHSB-1226-SM-4M1XR,-1.3548
GTEX-XBEC-0006-SM-4AT5T,-2.0529
GTEX-117XS-0005-SM-5PNU6,-1.7809
GTEX-1211K-1226-SM-5EQ4N,0.7664
GTEX-V1D1-2026-SM-3GAF4,2.0147
GTEX-ZQUD-1526-SM-51MRE,-0.9132
GTEX-12WSH-0326-SM-5GCNH,2.9802
GTEX-ZYWO-0926-SM-5E43J,0.9115
GTEX-OHPL-1026-SM-3MJGI,0.9493
GTEX-WYBS-1626-SM-4ONCA,4.1441
GTEX-14H4A-1626-SM-5SI69,1.9675
GTEX-ZG7Y-0006-SM-4WWEA,-0.3383
GTEX-NFK9-1526-SM-3LK7B,1.7532
GTEX-ZVT3-2826-SM-5GU6A,2.1247
GTEX-12WSA-0011-R7b-SM-5GU5U,1.7912
GTEX-YEC3-1726-SM-5IFIK,2.8994
GTEX-Q734-0126-SM-48U1E,1.7995
GTEX-1269C-3126-SM-5EGI6,1.4441
GTEX-11WQK-0011-R10a-SM-5BC6R,-0.0877
GTEX-11DXW-0826-SM-5H118,2.3843
GTEX-11LCK-1926-SM-5A5KE,4.0532
GTEX-11VI4-1626-SM-5EQKO,0.1776
GTEX-146FH-1126-SM-5NQAT,2.7073
GTEX-11ZUS-0726-SM-59886,1.5013
GTEX-144GM-0926-SM-5O994,-0.2328
GTEX-11DXX-1626-SM-5H11H,0.0158
GTEX-11GSO-0226-SM-5A5LV,2.2633
GTEX-13111-0526-SM-5LZVF,1.2696
GTEX-146FR-0126-SM-5Q5F3,0.6608
GTEX-11EQ9-1026-SM-5H134,0.3346
GTEX-WOFM-1926-SM-4OOSP,1.8801
GTEX-OIZI-0126-SM-3NB13,2.4571
GTEX-12BJ1-2626-SM-5FQUF,1.9931
GTEX-N7MS-0225-SM-4E3HO,1.6045
GTEX-ZZPU-0526-SM-5E44U,3.2002
GTEX-11ZVC-0126-SM-5986G,1.46
GTEX-ZDTS-0001-SM-4WAXW,-0.1828
GTEX-13OVJ-0011-R1b-SM-5L3I6,0.4865
GTEX-13CF3-0626-SM-5J1NO,3.0358
GTEX-132QS-1826-SM-5IFFN,-0.2845
GTEX-13FTW-0426-SM-5K7X2,-0.1504
GTEX-13O3P-1026-SM-5N9E7,-1.1172
GTEX-Y9LG-0126-SM-5Q59W,2.4035
GTEX-139TS-0011-R2b-SM-5J1MX,-0.5756
GTEX-1192X-1526-SM-5H11I,-0.1187
GTEX-PWN1-1426-SM-48TDF,1.7316
GTEX-131XE-1426-SM-5HL7V,2.167
GTEX-XBEW-0002-SM-4AT5O,-0.3201
GTEX-POMQ-2126-SM-2S1OJ,1.6093
GTEX-S4Q7-0226-SM-4AD5O,2.4623
GTEX-144GN-2326-SM-5LU4F,1.9749
GTEX-R55E-0826-SM-2TC5M,1.5661
GTEX-14DAR-1426-SM-5RQIR,-1.7809
GTEX-XPVG-0626-SM-4B65B,1.0079
GTEX-1399S-0326-SM-5IFFS,1.5709
GTEX-11ZVC-2526-SM-5FQTE,2.5188
GTEX-WYJK-1626-SM-3NM9J,-0.1031
GTEX-13PVR-0426-SM-5RQK2,2.2421
GTEX-1339X-1126-SM-5J2OI,0.7146
GTEX-13QIC-1426-SM-5LU4V,2.5561
GTEX-RU72-0226-SM-46MUD,-1.2481
GTEX-S32W-1326-SM-4AD5Q,2.2206
GTEX-X585-0226-SM-4QAS2,2.236
GTEX-ZTSS-0826-SM-5985L,-0.2671
GTEX-13JVG-1326-SM-5N9F8,-3.1714
GTEX-R55D-1026-SM-3GAEQ,1.7744
GTEX-1399S-0926-SM-5PNVQ,1.2023
GTEX-11OF3-0011-R6b-SM-57WBG,1.9415
GTEX-13FHO-0011-R3b-SM-5K7YA,0.1903
GTEX-13S7M-0005-SM-5NQ76,-0.9686
GTEX-RU72-0011-R5A-SM-2TF6U,1.6374
GTEX-14ICL-0006-SM-5SIAB,-0.4131
GTEX-PWN1-0626-SM-48TDT,2.2482
GTEX-11P81-2526-SM-5GU6H,-0.0277
GTEX-XOTO-0226-SM-4B66H,-0.1504
GTEX-1212Z-2726-SM-5EQ59,1.8242
GTEX-YJ8O-1826-SM-5HL82,1.9377
GTEX-132QS-1126-SM-5P9GC,1.0007
GTEX-13OVL-0011-R1a-SM-5L3H5,2.7336
GTEX-ZVZP-2626-SM-51MR4,3.7836
GTEX-1192X-2926-SM-5N9BA,1.6327
GTEX-ZQUD-0826-SM-57WDQ,0.3573
GTEX-ZC5H-1626-SM-5HL7L,2.6019
GTEX-U3ZM-0226-SM-4DXTA,3.2127
GTEX-ZYW4-0626-SM-59HJR,1.2696
GTEX-TML8-0005-SM-32QPA,0.688
GTEX-Y3IK-2326-SM-4WWDT,3.0927
GTEX-X4XX-0011-R11A-SM-46MWQ,-0.1993
GTEX-ZF28-0011-R5a-SM-4WWCZ,3.2389
GTEX-ZWKS-0626-SM-5GIDV,3.8208
GTEX-O5YV-0526-SM-26GMJ,3.2466
GTEX-QEG4-0426-SM-33HC3,2.3649
GTEX-OHPM-2126-SM-3LK75,5.6162
GTEX-ZAB5-1226-SM-5P9FY,1.5266
GTEX-14753-0726-SM-5QGQO,1.595
GTEX-S341-1026-SM-4AD71,2.5413
GTEX-NPJ7-0011-R9a-SM-2TC5R,2.609
GTEX-NPJ7-0006-SM-3GACR,1.6785
GTEX-TKQ2-1326-SM-4DXT9,1.6649
GTEX-11NUK-1326-SM-5P9GN,2.4225
GTEX-13OW6-0011-R10a-SM-5L3HE,0.0158
GTEX-XUJ4-2026-SM-4BOOW,2.0325
GTEX-ZYFG-0826-SM-5BC5T,1.9302
GTEX-T6MN-0011-R1A-SM-32QOY,2.1345
GTEX-RVPV-1226-SM-2TF73,2.6962
GTEX-X4LF-1726-SM-3NMBZ,1.683
GTEX-Y114-1426-SM-4TT6W,2.2901
GTEX-13PL6-0326-SM-5IJCP,-0.3752
GTEX-Y5LM-0726-SM-4VBRP,0.9115
GTEX-14ABY-2126-SM-5QGQZ,3.3393
GTEX-YEC3-2526-SM-4YCDN,1.3051
GTEX-ZAJG-2926-SM-5HL8P,2.2513
GTEX-X4EP-1426-SM-4PQZP,3.0825
GTEX-13111-1326-SM-5GCNO,2.8301
GTEX-XUZC-0726-SM-4BOPH,1.1641
GTEX-S32W-1626-SM-4AD6G,0.7999
GTEX-PX3G-1026-SM-48TZW,0.9716
GTEX-SE5C-1526-SM-4BRWU,1.595
GTEX-WFON-1926-SM-3LK7L,2.108
