Cancer,Transcript,Tx_Label,Feature,Rho,P_value,N,FDR
LUAD,ENST00000336517.8,FL canonical (9-exon),M2_Macrophage,0.0167,0.7056210668295353,513,0.9265810460911998
LUAD,ENST00000336517.8,FL canonical (9-exon),T_cell_exhaustion,0.0041,0.9265810460911998,513,0.9265810460911998
LUAD,ENST00000336517.8,FL canonical (9-exon),Cytolytic_activity,0.0301,0.4966673697341246,513,0.8914693570834765
LUAD,ENST00000336517.8,FL canonical (9-exon),Treg,-0.0292,0.509411061190558,513,0.8914693570834765
LUAD,ENST00000336517.8,FL canonical (9-exon),IFN_gamma,0.0782,0.07679989022781682,513,0.3524850280607842
LUAD,ENST00000336517.8,FL canonical (9-exon),Checkpoint,0.0092,0.8345499093304158,513,0.9265810460911998
LUAD,ENST00000336517.8,FL canonical (9-exon),Myeloid,0.0726,0.1007100080173669,513,0.3524850280607842
LUAD,ENST00000466960.5,Retained-intron,M2_Macrophage,-0.0944,0.03257413675790939,513,0.07600631910178858
LUAD,ENST00000466960.5,Retained-intron,T_cell_exhaustion,-0.0514,0.24522085037056157,513,0.31066481029499476
LUAD,ENST00000466960.5,Retained-intron,Cytolytic_activity,-0.0572,0.19557134485209335,513,0.31066481029499476
LUAD,ENST00000466960.5,Retained-intron,Treg,-0.03,0.49806712852364665,513,0.49806712852364665
LUAD,ENST00000466960.5,Retained-intron,IFN_gamma,-0.1209,0.006097306328400852,513,0.02134057214940298
LUAD,ENST00000466960.5,Retained-intron,Checkpoint,-0.0492,0.2662841231099955,513,0.31066481029499476
LUAD,ENST00000466960.5,Retained-intron,Myeloid,-0.1298,0.0032223860578743926,513,0.02134057214940298
LUAD,ENST00000394860.3,5-exon truncated,M2_Macrophage,0.004,0.9278337007752897,513,0.9825753653124202
LUAD,ENST00000394860.3,5-exon truncated,T_cell_exhaustion,0.036,0.41556117332955234,513,0.9696427377689555
LUAD,ENST00000394860.3,5-exon truncated,Cytolytic_activity,0.0226,0.6094121231943799,513,0.9825753653124202
LUAD,ENST00000394860.3,5-exon truncated,Treg,0.0731,0.09801058102032431,513,0.6860740671422701
LUAD,ENST00000394860.3,5-exon truncated,IFN_gamma,0.0152,0.73173189620067,513,0.9825753653124202
LUAD,ENST00000394860.3,5-exon truncated,Checkpoint,0.0411,0.3531336383104956,513,0.9696427377689555
LUAD,ENST00000394860.3,5-exon truncated,Myeloid,0.001,0.9825753653124202,513,0.9825753653124202
LUAD,ENST00000467555.1,Short isoform,M2_Macrophage,0.1891,1.617026631754308e-05,513,5.6851726034818246e-05
LUAD,ENST00000467555.1,Short isoform,T_cell_exhaustion,0.1284,0.003572624448282687,513,0.006252092784494703
LUAD,ENST00000467555.1,Short isoform,Cytolytic_activity,0.0807,0.06796447913517299,513,0.06796447913517299
LUAD,ENST00000467555.1,Short isoform,Treg,0.1183,0.007326520875268751,513,0.008547607687813543
LUAD,ENST00000467555.1,Short isoform,IFN_gamma,0.1334,0.0024556105128044924,513,0.005729757863210482
LUAD,ENST00000467555.1,Short isoform,Checkpoint,0.12,0.006491914196330577,513,0.008547607687813543
LUAD,ENST00000467555.1,Short isoform,Myeloid,0.1891,1.6243350295662357e-05,513,5.6851726034818246e-05
LUAD,ENST00000394857.7,Alt-exon isoform,M2_Macrophage,-0.0227,0.6085035876882086,513,0.9306093206758284
LUAD,ENST00000394857.7,Alt-exon isoform,T_cell_exhaustion,-0.0041,0.926295434199615,513,0.9306093206758284
LUAD,ENST00000394857.7,Alt-exon isoform,Cytolytic_activity,-0.0114,0.7970605245627085,513,0.9306093206758284
LUAD,ENST00000394857.7,Alt-exon isoform,Treg,0.018,0.6847376155698852,513,0.9306093206758284
LUAD,ENST00000394857.7,Alt-exon isoform,IFN_gamma,-0.0542,0.220391990185419,513,0.7713719656489665
LUAD,ENST00000394857.7,Alt-exon isoform,Checkpoint,0.0039,0.9306093206758284,513,0.9306093206758284
LUAD,ENST00000394857.7,Alt-exon isoform,Myeloid,-0.0571,0.1968430239838715,513,0.7713719656489665
LUAD,ENST00000416245.5,Mid isoform,M2_Macrophage,-0.1384,0.001676498887480718,513,0.011735492212365027
LUAD,ENST00000416245.5,Mid isoform,T_cell_exhaustion,-0.0512,0.2469981777680801,513,0.39991068737846214
LUAD,ENST00000416245.5,Mid isoform,Cytolytic_activity,-0.0753,0.08854292196831821,513,0.20660015125940914
LUAD,ENST00000416245.5,Mid isoform,Treg,-0.0361,0.4139945908185295,513,0.4139945908185295
LUAD,ENST00000416245.5,Mid isoform,IFN_gamma,-0.045,0.30896955910169893,513,0.39991068737846214
LUAD,ENST00000416245.5,Mid isoform,Checkpoint,-0.042,0.342780589181539,513,0.39991068737846214
LUAD,ENST00000416245.5,Mid isoform,Myeloid,-0.1263,0.004165942367243723,513,0.01458079828535303
LUAD,ENST00000479793.5,Alt-terminal isoform,M2_Macrophage,-0.0267,0.5461309255224757,513,0.7476490643422974
LUAD,ENST00000479793.5,Alt-terminal isoform,T_cell_exhaustion,-0.0213,0.6305690537413604,513,0.7476490643422974
LUAD,ENST00000479793.5,Alt-terminal isoform,Cytolytic_activity,-0.0206,0.6408420551505407,513,0.7476490643422974
LUAD,ENST00000479793.5,Alt-terminal isoform,Treg,-0.0372,0.40027014513266646,513,0.7476490643422974
LUAD,ENST00000479793.5,Alt-terminal isoform,IFN_gamma,-0.0703,0.11159360525000189,513,0.7476490643422974
LUAD,ENST00000479793.5,Alt-terminal isoform,Checkpoint,-0.0307,0.48721757024076917,513,0.7476490643422974
LUAD,ENST00000479793.5,Alt-terminal isoform,Myeloid,0.0038,0.9310722728067511,513,0.9310722728067511
LUSC,ENST00000336517.8,FL canonical (9-exon),M2_Macrophage,0.0173,0.699561087964157,498,0.699561087964157
LUSC,ENST00000336517.8,FL canonical (9-exon),T_cell_exhaustion,-0.0959,0.03242120327420685,498,0.06805950439236119
LUSC,ENST00000336517.8,FL canonical (9-exon),Cytolytic_activity,-0.134,0.0027336408006915255,498,0.019135485604840678
LUSC,ENST00000336517.8,FL canonical (9-exon),Treg,-0.1192,0.007727355558633078,498,0.027045744455215775
LUSC,ENST00000336517.8,FL canonical (9-exon),IFN_gamma,-0.0926,0.038891145367063534,498,0.06805950439236119
LUSC,ENST00000336517.8,FL canonical (9-exon),Checkpoint,-0.0882,0.04904536945818929,498,0.06866351724146501
LUSC,ENST00000336517.8,FL canonical (9-exon),Myeloid,-0.0597,0.18356529500219693,498,0.21415951083589643
LUSC,ENST00000466960.5,Retained-intron,M2_Macrophage,-0.1094,0.014550767463053898,498,0.06217871574181746
LUSC,ENST00000466960.5,Retained-intron,T_cell_exhaustion,-0.0413,0.357495651101961,498,0.5260130650394823
LUSC,ENST00000466960.5,Retained-intron,Cytolytic_activity,-0.0004,0.9920646511610153,498,0.9920646511610153
LUSC,ENST00000466960.5,Retained-intron,Treg,-0.0156,0.727804440160731,498,0.8491051801875195
LUSC,ENST00000466960.5,Retained-intron,IFN_gamma,-0.043,0.3377911225157999,498,0.5260130650394823
LUSC,ENST00000466960.5,Retained-intron,Checkpoint,-0.0398,0.3757236178853445,498,0.5260130650394823
LUSC,ENST00000466960.5,Retained-intron,Myeloid,-0.1062,0.017765347354804988,498,0.06217871574181746
LUSC,ENST00000394860.3,5-exon truncated,M2_Macrophage,-0.0549,0.22142626881577215,498,0.552250772109481
LUSC,ENST00000394860.3,5-exon truncated,T_cell_exhaustion,-0.0408,0.3634453532598355,498,0.552250772109481
LUSC,ENST00000394860.3,5-exon truncated,Cytolytic_activity,-0.0227,0.612530069992923,498,0.612530069992923
LUSC,ENST00000394860.3,5-exon truncated,Treg,-0.0322,0.47335780466526944,498,0.552250772109481
LUSC,ENST00000394860.3,5-exon truncated,IFN_gamma,-0.0332,0.4598670783917391,498,0.552250772109481
LUSC,ENST00000394860.3,5-exon truncated,Checkpoint,-0.0496,0.26937840792376094,498,0.552250772109481
LUSC,ENST00000394860.3,5-exon truncated,Myeloid,-0.0496,0.268783267060067,498,0.552250772109481
LUSC,ENST00000467555.1,Short isoform,M2_Macrophage,0.1885,2.2957299067822726e-05,498,2.2957299067822726e-05
LUSC,ENST00000467555.1,Short isoform,T_cell_exhaustion,0.2097,2.343519713340783e-06,498,5.468212664461826e-06
LUSC,ENST00000467555.1,Short isoform,Cytolytic_activity,0.1886,2.2769626280814154e-05,498,2.2957299067822726e-05
LUSC,ENST00000467555.1,Short isoform,Treg,0.2266,3.2246674865366614e-07,498,1.1286336202878314e-06
LUSC,ENST00000467555.1,Short isoform,IFN_gamma,0.1923,1.556520007734954e-05,498,2.1791280108289355e-05
LUSC,ENST00000467555.1,Short isoform,Checkpoint,0.2,6.89374817700309e-06,498,1.2064059309755408e-05
LUSC,ENST00000467555.1,Short isoform,Myeloid,0.371,1.0629292285705395e-17,498,7.440504599993776e-17
LUSC,ENST00000394857.7,Alt-exon isoform,M2_Macrophage,0.0188,0.6748263535840839,498,0.9447568950177174
LUSC,ENST00000394857.7,Alt-exon isoform,T_cell_exhaustion,0.0447,0.31896568281979876,498,0.7843155034911575
LUSC,ENST00000394857.7,Alt-exon isoform,Cytolytic_activity,0.001,0.9815551217878137,498,0.9815551217878137
LUSC,ENST00000394857.7,Alt-exon isoform,Treg,0.0421,0.3487438282667983,498,0.7843155034911575
LUSC,ENST00000394857.7,Alt-exon isoform,IFN_gamma,0.0341,0.4481802877092329,498,0.7843155034911575
LUSC,ENST00000394857.7,Alt-exon isoform,Checkpoint,0.0361,0.4213883976372187,498,0.7843155034911575
LUSC,ENST00000394857.7,Alt-exon isoform,Myeloid,-0.0035,0.9380684096893857,498,0.9815551217878137
LUSC,ENST00000416245.5,Mid isoform,M2_Macrophage,-0.1627,0.0002657593365070649,498,0.0006201051185164848
LUSC,ENST00000416245.5,Mid isoform,T_cell_exhaustion,-0.1128,0.011780877616053086,498,0.013744357218728598
LUSC,ENST00000416245.5,Mid isoform,Cytolytic_activity,-0.1545,0.0005400716270199564,498,0.0009451253472849237
LUSC,ENST00000416245.5,Mid isoform,Treg,-0.126,0.004863194519852892,498,0.006808472327794049
LUSC,ENST00000416245.5,Mid isoform,IFN_gamma,-0.1701,0.0001363701327604354,498,0.0004772954646615239
LUSC,ENST00000416245.5,Mid isoform,Checkpoint,-0.1078,0.016121827022642112,498,0.016121827022642112
LUSC,ENST00000416245.5,Mid isoform,Myeloid,-0.2026,5.204559320790195e-06,498,3.6431915245531365e-05
LUSC,ENST00000479793.5,Alt-terminal isoform,M2_Macrophage,-0.0597,0.1833567061812054,498,0.9731821325723391
LUSC,ENST00000479793.5,Alt-terminal isoform,T_cell_exhaustion,0.0015,0.9731821325723391,498,0.9731821325723391
LUSC,ENST00000479793.5,Alt-terminal isoform,Cytolytic_activity,0.0017,0.9705090104731604,498,0.9731821325723391
LUSC,ENST00000479793.5,Alt-terminal isoform,Treg,-0.0106,0.8138239416633449,498,0.9731821325723391
LUSC,ENST00000479793.5,Alt-terminal isoform,IFN_gamma,-0.018,0.6891067662307588,498,0.9731821325723391
LUSC,ENST00000479793.5,Alt-terminal isoform,Checkpoint,-0.0032,0.9427061283320032,498,0.9731821325723391
LUSC,ENST00000479793.5,Alt-terminal isoform,Myeloid,-0.0323,0.4719113044805834,498,0.9731821325723391
MESO,ENST00000336517.8,FL canonical (9-exon),M2_Macrophage,0.0539,0.620175054790177,87,0.9554447672528733
MESO,ENST00000336517.8,FL canonical (9-exon),T_cell_exhaustion,-0.0249,0.81895265764532,87,0.9554447672528733
MESO,ENST00000336517.8,FL canonical (9-exon),Cytolytic_activity,-0.0569,0.6005249574711576,87,0.9554447672528733
MESO,ENST00000336517.8,FL canonical (9-exon),Treg,-0.122,0.26028830256159385,87,0.9554447672528733
MESO,ENST00000336517.8,FL canonical (9-exon),IFN_gamma,0.0036,0.9738041496508747,87,0.9738041496508748
MESO,ENST00000336517.8,FL canonical (9-exon),Checkpoint,-0.0271,0.803355357585195,87,0.9554447672528733
MESO,ENST00000336517.8,FL canonical (9-exon),Myeloid,0.0422,0.6976264943139974,87,0.9554447672528733
MESO,ENST00000466960.5,Retained-intron,M2_Macrophage,-0.0814,0.45347303170926234,87,0.5634917555270121
MESO,ENST00000466960.5,Retained-intron,T_cell_exhaustion,0.0779,0.47338675043986267,87,0.5634917555270121
MESO,ENST00000466960.5,Retained-intron,Cytolytic_activity,0.0935,0.38904064530834825,87,0.5634917555270121
MESO,ENST00000466960.5,Retained-intron,Treg,0.1423,0.18873572363193408,87,0.5634917555270121
MESO,ENST00000466960.5,Retained-intron,IFN_gamma,0.0434,0.6895753403628074,87,0.6895753403628074
MESO,ENST00000466960.5,Retained-intron,Checkpoint,0.0846,0.43581611676319465,87,0.5634917555270121
MESO,ENST00000466960.5,Retained-intron,Myeloid,-0.0762,0.4829929333088676,87,0.5634917555270121
MESO,ENST00000394860.3,5-exon truncated,M2_Macrophage,-0.1697,0.11617723283717772,87,0.4713121962556973
MESO,ENST00000394860.3,5-exon truncated,T_cell_exhaustion,-0.1244,0.25079541627159535,87,0.4713121962556973
MESO,ENST00000394860.3,5-exon truncated,Cytolytic_activity,-0.0868,0.4239064062969069,87,0.4713121962556973
MESO,ENST00000394860.3,5-exon truncated,Treg,-0.0782,0.4713121962556973,87,0.4713121962556973
MESO,ENST00000394860.3,5-exon truncated,IFN_gamma,-0.0938,0.3872787872383211,87,0.4713121962556973
MESO,ENST00000394860.3,5-exon truncated,Checkpoint,-0.1092,0.3139003258409404,87,0.4713121962556973
MESO,ENST00000394860.3,5-exon truncated,Myeloid,-0.1519,0.16009106078083504,87,0.4713121962556973
MESO,ENST00000467555.1,Short isoform,M2_Macrophage,0.2801,0.008600511543895397,87,0.03536886842971771
MESO,ENST00000467555.1,Short isoform,T_cell_exhaustion,0.0729,0.5021916021504006,87,0.736580971589572
MESO,ENST00000467555.1,Short isoform,Cytolytic_activity,0.0522,0.6313551185053474,87,0.736580971589572
MESO,ENST00000467555.1,Short isoform,Treg,-0.0042,0.9689948618312423,87,0.9689948618312423
MESO,ENST00000467555.1,Short isoform,IFN_gamma,0.0817,0.4518516575743494,87,0.736580971589572
MESO,ENST00000467555.1,Short isoform,Checkpoint,0.0687,0.5271477735002628,87,0.736580971589572
MESO,ENST00000467555.1,Short isoform,Myeloid,0.2744,0.010105390979919346,87,0.03536886842971771
MESO,ENST00000394857.7,Alt-exon isoform,M2_Macrophage,0.2843,0.007609739321097978,87,0.053268175247685845
MESO,ENST00000394857.7,Alt-exon isoform,T_cell_exhaustion,0.1356,0.21059343663610242,87,0.2868401792228055
MESO,ENST00000394857.7,Alt-exon isoform,Cytolytic_activity,0.0978,0.3673178688864849,87,0.3673178688864849
MESO,ENST00000394857.7,Alt-exon isoform,Treg,0.1257,0.24586301076240472,87,0.2868401792228055
MESO,ENST00000394857.7,Alt-exon isoform,IFN_gamma,0.1268,0.2418836145188583,87,0.2868401792228055
MESO,ENST00000394857.7,Alt-exon isoform,Checkpoint,0.1341,0.2155247445959622,87,0.2868401792228055
MESO,ENST00000394857.7,Alt-exon isoform,Myeloid,0.2371,0.02703885953323151,87,0.09463600836631028
MESO,ENST00000416245.5,Mid isoform,M2_Macrophage,-0.0534,0.6231402094903193,87,0.6231402094903193
MESO,ENST00000416245.5,Mid isoform,T_cell_exhaustion,-0.1745,0.1059632475685971,87,0.2282111399100282
MESO,ENST00000416245.5,Mid isoform,Cytolytic_activity,-0.1243,0.25128535772972177,87,0.3517995008216105
MESO,ENST00000416245.5,Mid isoform,Treg,-0.195,0.07028387927969036,87,0.2282111399100282
MESO,ENST00000416245.5,Mid isoform,IFN_gamma,-0.2012,0.061701545533018945,87,0.2282111399100282
MESO,ENST00000416245.5,Mid isoform,Checkpoint,-0.1634,0.13040636566287325,87,0.2282111399100282
MESO,ENST00000416245.5,Mid isoform,Myeloid,-0.098,0.3666904160990101,87,0.4278054854488451
MESO,ENST00000479793.5,Alt-terminal isoform,M2_Macrophage,-0.045,0.6789760003983194,87,0.9445163210901447
MESO,ENST00000479793.5,Alt-terminal isoform,T_cell_exhaustion,-0.1222,0.25964317312342106,87,0.5810283239108965
MESO,ENST00000479793.5,Alt-terminal isoform,Cytolytic_activity,-0.0262,0.8095854180772669,87,0.9445163210901447
MESO,ENST00000479793.5,Alt-terminal isoform,Treg,-0.1052,0.33201618509194086,87,0.5810283239108965
MESO,ENST00000479793.5,Alt-terminal isoform,IFN_gamma,-0.1803,0.09475409388386863,87,0.5810283239108965
MESO,ENST00000479793.5,Alt-terminal isoform,Checkpoint,-0.1342,0.21539890195713948,87,0.5810283239108965
MESO,ENST00000479793.5,Alt-terminal isoform,Myeloid,-0.0065,0.9525725253987575,87,0.9525725253987575
OV,ENST00000336517.8,FL canonical (9-exon),M2_Macrophage,0.1042,0.03271351946292504,420,0.1940130289880693
OV,ENST00000336517.8,FL canonical (9-exon),T_cell_exhaustion,0.0522,0.28550503803063826,420,0.3330892110357446
OV,ENST00000336517.8,FL canonical (9-exon),Cytolytic_activity,0.0145,0.7669707871719637,420,0.7669707871719637
OV,ENST00000336517.8,FL canonical (9-exon),Treg,0.0653,0.1816084034442996,420,0.3178147060275243
OV,ENST00000336517.8,FL canonical (9-exon),IFN_gamma,0.0565,0.24797114149926655,420,0.3330892110357446
OV,ENST00000336517.8,FL canonical (9-exon),Checkpoint,0.0683,0.16218641815970325,420,0.3178147060275243
OV,ENST00000336517.8,FL canonical (9-exon),Myeloid,0.0935,0.05543229399659123,420,0.1940130289880693
OV,ENST00000466960.5,Retained-intron,M2_Macrophage,-0.0567,0.2466643779365284,420,0.43166266138892473
OV,ENST00000466960.5,Retained-intron,T_cell_exhaustion,-0.0729,0.1357872206181034,420,0.43166266138892473
OV,ENST00000466960.5,Retained-intron,Cytolytic_activity,0.0148,0.7621224315698572,420,0.8891428368315001
OV,ENST00000466960.5,Retained-intron,Treg,-0.0014,0.9775551231950743,420,0.9775551231950743
OV,ENST00000466960.5,Retained-intron,IFN_gamma,-0.0646,0.1861279773632016,420,0.43166266138892473
OV,ENST00000466960.5,Retained-intron,Checkpoint,-0.0734,0.13321861264837406,420,0.43166266138892473
OV,ENST00000466960.5,Retained-intron,Myeloid,-0.0363,0.45780274899909656,420,0.6409238485987352
OV,ENST00000394860.3,5-exon truncated,M2_Macrophage,-0.1062,0.029485984245041313,420,0.1032009448576446
OV,ENST00000394860.3,5-exon truncated,T_cell_exhaustion,-0.0729,0.13581423964606743,420,0.237674919380618
OV,ENST00000394860.3,5-exon truncated,Cytolytic_activity,-0.022,0.6531643931642711,420,0.6531643931642711
OV,ENST00000394860.3,5-exon truncated,Treg,-0.0641,0.18952178037754822,420,0.2653304925285675
OV,ENST00000394860.3,5-exon truncated,IFN_gamma,-0.0477,0.32936547797109006,420,0.3842597242996051
OV,ENST00000394860.3,5-exon truncated,Checkpoint,-0.0893,0.06750327016914276,420,0.15750763039466645
OV,ENST00000394860.3,5-exon truncated,Myeloid,-0.1088,0.025733486814130492,420,0.1032009448576446
OV,ENST00000467555.1,Short isoform,M2_Macrophage,0.0701,0.15176776523079302,420,0.2655935891538878
OV,ENST00000467555.1,Short isoform,T_cell_exhaustion,0.0348,0.47683001582139284,420,0.5563016851249584
OV,ENST00000467555.1,Short isoform,Cytolytic_activity,0.0797,0.10286959256509501,420,0.24002904931855504
OV,ENST00000467555.1,Short isoform,Treg,0.098,0.04466502643907601,420,0.1801322348327717
OV,ENST00000467555.1,Short isoform,IFN_gamma,0.0215,0.659806712346155,420,0.659806712346155
OV,ENST00000467555.1,Short isoform,Checkpoint,0.0417,0.39432578568756405,420,0.5520560999625896
OV,ENST00000467555.1,Short isoform,Myeloid,0.0951,0.05146635280936334,420,0.1801322348327717
OV,ENST00000394857.7,Alt-exon isoform,M2_Macrophage,0.0153,0.7541229092965247,420,0.9112211665150648
OV,ENST00000394857.7,Alt-exon isoform,T_cell_exhaustion,0.058,0.2356905464673446,420,0.7300555814113409
OV,ENST00000394857.7,Alt-exon isoform,Cytolytic_activity,0.0399,0.41468508742733157,420,0.7300555814113409
OV,ENST00000394857.7,Alt-exon isoform,Treg,0.0116,0.8120439596285567,420,0.9112211665150648
OV,ENST00000394857.7,Alt-exon isoform,IFN_gamma,0.0397,0.41717461794933763,420,0.7300555814113409
OV,ENST00000394857.7,Alt-exon isoform,Checkpoint,0.0424,0.38582054062046767,420,0.7300555814113409
OV,ENST00000394857.7,Alt-exon isoform,Myeloid,-0.0055,0.9112211665150647,420,0.9112211665150648
OV,ENST00000416245.5,Mid isoform,M2_Macrophage,0.0733,0.133902698677268,420,0.5514291197245965
OV,ENST00000416245.5,Mid isoform,T_cell_exhaustion,0.0613,0.20993853819009664,420,0.5514291197245965
OV,ENST00000416245.5,Mid isoform,Cytolytic_activity,0.0096,0.8444283993196241,420,0.9332544749732782
OV,ENST00000416245.5,Mid isoform,Treg,0.0252,0.6068405419277226,420,0.9332544749732782
OV,ENST00000416245.5,Mid isoform,IFN_gamma,0.0041,0.9332544749732782,420,0.9332544749732782
OV,ENST00000416245.5,Mid isoform,Checkpoint,0.0579,0.23632676559625568,420,0.5514291197245965
OV,ENST00000416245.5,Mid isoform,Myeloid,0.0134,0.783601081175034,420,0.9332544749732782
OV,ENST00000479793.5,Alt-terminal isoform,M2_Macrophage,0.0055,0.9099694829190832,420,0.9741687677500676
OV,ENST00000479793.5,Alt-terminal isoform,T_cell_exhaustion,0.0016,0.9741687677500676,420,0.9741687677500676
OV,ENST00000479793.5,Alt-terminal isoform,Cytolytic_activity,0.065,0.18361707513186812,420,0.9741687677500676
OV,ENST00000479793.5,Alt-terminal isoform,Treg,0.0515,0.2927263152722934,420,0.9741687677500676
OV,ENST00000479793.5,Alt-terminal isoform,IFN_gamma,0.0041,0.9337070862691923,420,0.9741687677500676
OV,ENST00000479793.5,Alt-terminal isoform,Checkpoint,-0.0057,0.9073356431009219,420,0.9741687677500676
OV,ENST00000479793.5,Alt-terminal isoform,Myeloid,0.0376,0.44216894877894675,420,0.9741687677500676
PAAD,ENST00000336517.8,FL canonical (9-exon),M2_Macrophage,0.0019,0.980243399924852,178,0.980243399924852
PAAD,ENST00000336517.8,FL canonical (9-exon),T_cell_exhaustion,-0.0505,0.5029789217856864,178,0.980243399924852
PAAD,ENST00000336517.8,FL canonical (9-exon),Cytolytic_activity,-0.0999,0.1844267442643677,178,0.980243399924852
PAAD,ENST00000336517.8,FL canonical (9-exon),Treg,0.0053,0.9440085805771719,178,0.980243399924852
PAAD,ENST00000336517.8,FL canonical (9-exon),IFN_gamma,0.0362,0.6311077368810621,178,0.980243399924852
PAAD,ENST00000336517.8,FL canonical (9-exon),Checkpoint,-0.0191,0.7999832851175932,178,0.980243399924852
PAAD,ENST00000336517.8,FL canonical (9-exon),Myeloid,0.0335,0.6567181372806199,178,0.980243399924852
PAAD,ENST00000466960.5,Retained-intron,M2_Macrophage,-0.0155,0.8370984107617583,178,0.9308017989808242
PAAD,ENST00000466960.5,Retained-intron,T_cell_exhaustion,0.0193,0.7985239157373857,178,0.9308017989808242
PAAD,ENST00000466960.5,Retained-intron,Cytolytic_activity,0.0411,0.5863425402467699,178,0.9308017989808242
PAAD,ENST00000466960.5,Retained-intron,Treg,-0.0184,0.8069847140408469,178,0.9308017989808242
PAAD,ENST00000466960.5,Retained-intron,IFN_gamma,-0.0378,0.6162172249330686,178,0.9308017989808242
PAAD,ENST00000466960.5,Retained-intron,Checkpoint,0.0066,0.9308017989808242,178,0.9308017989808242
PAAD,ENST00000466960.5,Retained-intron,Myeloid,-0.0452,0.5492353994103594,178,0.9308017989808242
PAAD,ENST00000394860.3,5-exon truncated,M2_Macrophage,0.0475,0.5286443185305212,178,0.9366277400100372
PAAD,ENST00000394860.3,5-exon truncated,T_cell_exhaustion,0.0333,0.6589220875769992,178,0.9366277400100372
PAAD,ENST00000394860.3,5-exon truncated,Cytolytic_activity,0.0323,0.6690198142928838,178,0.9366277400100372
PAAD,ENST00000394860.3,5-exon truncated,Treg,-0.0033,0.9647113275928945,178,0.9647113275928945
PAAD,ENST00000394860.3,5-exon truncated,IFN_gamma,0.0806,0.28485115677044703,178,0.9366277400100372
PAAD,ENST00000394860.3,5-exon truncated,Checkpoint,0.0343,0.649799159734405,178,0.9366277400100372
PAAD,ENST00000394860.3,5-exon truncated,Myeloid,0.0186,0.804845551887631,178,0.9389864772022362
PAAD,ENST00000467555.1,Short isoform,M2_Macrophage,0.066,0.38158182952613795,178,0.5587073746745148
PAAD,ENST00000467555.1,Short isoform,T_cell_exhaustion,0.0472,0.531678318055726,178,0.5587073746745148
PAAD,ENST00000467555.1,Short isoform,Cytolytic_activity,0.0584,0.43876245468438824,178,0.5587073746745148
PAAD,ENST00000467555.1,Short isoform,Treg,0.0502,0.50584619345121,178,0.5587073746745148
PAAD,ENST00000467555.1,Short isoform,IFN_gamma,0.1066,0.15653647948664356,178,0.5478776782032525
PAAD,ENST00000467555.1,Short isoform,Checkpoint,0.0441,0.5587073746745148,178,0.5587073746745148
PAAD,ENST00000467555.1,Short isoform,Myeloid,0.125,0.09653588164786409,178,0.5478776782032525
PAAD,ENST00000394857.7,Alt-exon isoform,M2_Macrophage,-0.0593,0.43156161406383176,178,0.6154161994135959
PAAD,ENST00000394857.7,Alt-exon isoform,T_cell_exhaustion,-0.0584,0.4390799866366458,178,0.6154161994135959
PAAD,ENST00000394857.7,Alt-exon isoform,Cytolytic_activity,-0.0544,0.4708091588580434,178,0.6154161994135959
PAAD,ENST00000394857.7,Alt-exon isoform,Treg,-0.0162,0.8301889289094699,178,0.8301889289094699
PAAD,ENST00000394857.7,Alt-exon isoform,IFN_gamma,-0.0788,0.29554583860126565,178,0.6154161994135959
PAAD,ENST00000394857.7,Alt-exon isoform,Checkpoint,-0.0709,0.3470187187198288,178,0.6154161994135959
PAAD,ENST00000394857.7,Alt-exon isoform,Myeloid,-0.0477,0.5274995994973679,178,0.6154161994135959
PAAD,ENST00000416245.5,Mid isoform,M2_Macrophage,-0.3127,2.1401093950018244e-05,178,0.0001498076576501277
PAAD,ENST00000416245.5,Mid isoform,T_cell_exhaustion,-0.2935,7.005046281411781e-05,178,0.0002451766198494123
PAAD,ENST00000416245.5,Mid isoform,Cytolytic_activity,-0.2772,0.0001797620679870828,178,0.0003145836189773949
PAAD,ENST00000416245.5,Mid isoform,Treg,-0.2463,0.000918954961132356,178,0.0010721141213210822
PAAD,ENST00000416245.5,Mid isoform,IFN_gamma,-0.137,0.06830254624911795,178,0.06830254624911795
PAAD,ENST00000416245.5,Mid isoform,Checkpoint,-0.2806,0.00014874531707586737,178,0.0003145836189773949
PAAD,ENST00000416245.5,Mid isoform,Myeloid,-0.27,0.0002670085638704784,178,0.00037381198941866976
PAAD,ENST00000479793.5,Alt-terminal isoform,M2_Macrophage,0.0553,0.46374745782409643,178,0.7365576331452395
PAAD,ENST00000479793.5,Alt-terminal isoform,T_cell_exhaustion,0.0312,0.6792392281113191,178,0.7365576331452395
PAAD,ENST00000479793.5,Alt-terminal isoform,Cytolytic_activity,0.027,0.7205823488230274,178,0.7365576331452395
PAAD,ENST00000479793.5,Alt-terminal isoform,Treg,0.0275,0.7153327476321867,178,0.7365576331452395
PAAD,ENST00000479793.5,Alt-terminal isoform,IFN_gamma,-0.0383,0.612033465178218,178,0.7365576331452395
PAAD,ENST00000479793.5,Alt-terminal isoform,Checkpoint,0.0254,0.7365576331452395,178,0.7365576331452395
PAAD,ENST00000479793.5,Alt-terminal isoform,Myeloid,0.0373,0.6213298191184251,178,0.7365576331452395
PCPG,ENST00000336517.8,FL canonical (9-exon),M2_Macrophage,0.3715,3.55842312717511e-07,177,1.2454480945112885e-06
PCPG,ENST00000336517.8,FL canonical (9-exon),T_cell_exhaustion,0.3371,4.4791397025895504e-06,177,7.838494479531713e-06
