,ENST00000336517.8,ENST00000466960.5,ENST00000394860.3,ENST00000467555.1,ENST00000394857.7,ENST00000416245.5,ENST00000479793.5
TCGA-AB-2983-03,0.511045837012207,0.00013374055233675977,0.10044130623171683,0.00013374055233675977,0.274299633771232,0.11381200132783395,0.00013374055233675977
TCGA-BR-6566-01,0.7201765419194347,0.030700852199696795,0.0005032707993260386,0.24710952268356434,0.0005032707993260386,0.0005032707993260386,0.0005032707993260386
TCGA-G9-6351-01,0.4350289255126675,0.48801020955141583,0.05677042040382578,6.231691048299959e-05,6.231691048299959e-05,0.002555078330386604,0.01751073238073828
GTEX-14E1K-0926-SM-5S2U4,0.3187658231186034,0.6762688756600109,0.0009930602442771613,0.0009930602442771613,0.0009930602442771613,0.0009930602442771613,0.0009930602442771613
GTEX-X261-0626-SM-3NMD9,0.0237193346831855,0.9529070191557899,0.02314280192127993,5.771105993605254e-05,5.771105993605254e-05,5.771105993605254e-05,5.771105993605254e-05
TCGA-B8-A54H-01,0.6794304454313331,0.07435109357909428,0.10975037484186516,0.0003218548372775247,0.10009888243633915,0.0003218548372775247,0.035725494036813
TCGA-A2-A0EP-01,0.48878577998745093,0.4788262728641804,0.0004982557999238207,0.0004982557999238207,0.0004982557999238207,0.030394923948673207,0.0004982557999238207
TCGA-A6-5657-01,0.8869885951763701,0.007388962180766318,0.0677886457451378,3.0659367489606175e-05,0.006162739222037498,0.005549553665570997,0.026090844642627613
TCGA-BT-A2LB-01,0.5757288473621641,0.29965231122156805,0.05599576023097965,0.000111765411936179,0.02470011221899422,0.0056999358844102635,0.03811126766994742
TCGA-GV-A3QF-01,0.31844769848266136,0.3037862233174239,0.04502993952343965,0.2961968802426491,0.019760021821084037,0.003082952443193303,0.01369628416954874
GTEX-1211K-0006-SM-5MR53,0.9406938566870086,0.0016473892418471985,0.0016473892418471985,0.0016473892418471985,0.0016473892418471985,0.051069197103755605,0.0016473892418471985
TCGA-55-6984-01,0.10201953459701187,0.5739183188621548,0.2312487271066106,0.0001958066427256912,0.09222599950604582,0.0001958066427256912,0.0001958066427256912
TCGA-DX-A8BU-01,0.3114519830919849,0.6637821152782267,0.017702312716472095,4.307115877543083e-05,4.307115877543083e-05,0.006934375436989812,4.307115877543083e-05
TCGA-C5-A7UE-01,0.04955059093158718,0.8566905461335277,0.05517452341322896,2.1627794408641464e-05,0.027921999614411278,0.0021843898491270184,0.008456322263709364
GTEX-11DXX-1826-SM-5H126,0.6882393577027244,0.03703626184389426,0.00040699037636900403,0.00040699037636900403,0.27309641894790526,0.00040699037636900403,0.00040699037636900403
GTEX-13OVL-1426-SM-5IJC1,0.00020133089433631236,0.9987920146339824,0.00020133089433631236,0.00020133089433631236,0.00020133089433631236,0.00020133089433631236,0.00020133089433631236
GTEX-OHPM-0226-SM-3LK61,0.10424454484848614,0.8508895584811619,0.00011077683105107705,0.00011077683105107705,0.00011077683105107705,0.00011077683105107705,0.04442278934614773
TCGA-86-8358-01,0.8527635550547883,0.1115542734903851,0.00012519960988847695,0.00012519960988847695,0.00012519960988847695,0.0076375079257394105,0.027669064699421913
TCGA-V4-A9F3-01,0.8672431849274838,0.00015880109748335415,0.00015880109748335415,0.00015880109748335415,0.00015880109748335415,0.023978886948018925,0.108142723734564
TCGA-29-1691-01,0.46977633124574397,0.19642438288454483,0.14386084944637081,0.008936006390867734,0.1683862139918613,0.012440997151207427,0.000175218889403875
TCGA-DX-A6YT-01,0.049515670653253865,0.855968131521731,0.05438410979617219,0.0265292737119267,0.011114824583705961,0.0024609464659224407,2.7043267287917814e-05
TCGA-44-3918-01,0.47532489205743794,0.1273145577132726,0.02584860343697502,0.2430048712331706,0.10481650054252434,0.016666230537150994,0.007024344479468458
TARGET-20-PATIAK-04,0.6535228018123227,0.218470361769268,0.029997986494046922,0.0001570606592772398,0.01900482404691194,0.02214629971756678,0.05670066550060642
TCGA-D5-6929-01,0.8296904770745025,3.8391464819438547e-05,0.03420723091692571,0.10561928114657376,0.010404454464072975,0.0023419810740655865,0.017698183859040015
GTEX-ZY6K-0226-SM-5SIAY,0.24268665735641842,0.0012706361611887808,0.2045700286690365,0.0012706361611887808,0.0012706361611887808,0.06480130592928804,0.48413009956169073
TCGA-E2-A1LB-11,0.7131239504177699,0.18469603022865977,0.04717364087961389,6.366344545854154e-05,0.054815388137580835,6.366344545854154e-05,6.366344545854154e-05
TCGA-BH-A0H3-01,0.7420877176771167,0.051548048956462686,0.0001605891045279013,0.0001605891045279013,0.17521055998235752,0.03067190607047943,0.0001605891045279013
TCGA-3K-AAZ8-01,0.6810902737608379,0.1698953103451248,0.00021753240270802713,0.00021753240270802713,0.09593612212691713,0.05242569655899603,0.00021753240270802713
TCGA-FF-8047-01,0.0016749946966439298,0.9397000581257411,0.0016749946966439298,0.0016749946966439298,0.051924968391039425,0.0016749946966439298,0.0016749946966439298
TCGA-E7-A7DV-01,0.15406478434173437,0.5978307613429932,0.0882297518673302,0.09554399671054173,0.06181106949040062,0.0008533995899671712,0.0016662366570328409
GTEX-13N11-2826-SM-5KM4Z,0.3647764576872164,0.6342328582785792,0.00019813680684091858,0.00019813680684091858,0.00019813680684091858,0.00019813680684091858,0.00019813680684091858
TCGA-FL-A1YV-11,0.1857908356207761,0.7459502113551504,0.049860848555951305,5.8591513619413224e-05,0.018222329927263643,5.8591513619413224e-05,5.8591513619413224e-05
TCGA-LN-A9FQ-01,0.7835001778592935,9.035760188639556e-05,9.035760188639556e-05,9.035760188639556e-05,0.18894071229610598,0.019065464719401442,0.008222572319539904
GTEX-12WSD-2026-SM-5HL7D,0.4832775717282169,0.054887595428244056,0.0013386773040384417,0.0013386773040384417,0.4564801236273854,0.0013386773040384417,0.0013386773040384417
TCGA-ZN-A9VS-01,0.12501514395999191,0.6948506251742071,0.015932039527059877,0.09487519620789936,0.00014353346616276464,0.00014353346616276464,0.06903992819851622
TCGA-KN-8430-01,0.8375197940835822,0.0011947257440531461,0.0011947257440531461,0.0011947257440531461,0.1565065771961521,0.0011947257440531461,0.0011947257440531461
TCGA-WN-AB4C-01,0.23419536281491174,0.4351499136703501,0.07708983311834271,0.0003653544538732108,0.0003653544538732108,0.02594111705240063,0.22689306443624815
GTEX-145LU-2626-SM-5LU9Z,0.09103621690517934,0.7153813518440914,0.0003487992157030758,0.0003487992157030758,0.19218723438791668,0.0003487992157030758,0.0003487992157030758
TCGA-CC-A8HU-01,0.33383422903846427,0.6126792052927234,5.845572258136035e-05,0.04273031585125593,5.845572258136035e-05,0.010580882649812181,5.845572258136035e-05
TCGA-CZ-5452-11,0.46909219311379985,0.25049320885716425,0.12683663349074098,0.00028759842510766843,0.1383355056508121,0.014667262037267455,0.00028759842510766843
GTEX-WH7G-0426-SM-3NMBJ,0.001375488830175408,0.9229728652924378,0.04264026278542228,0.001375488830175408,0.001375488830175408,0.028884916601438347,0.001375488830175408
GTEX-Y8E4-1126-SM-5IFIA,0.05367108195950352,0.8965704042772484,0.04941828593183393,8.505695785354433e-05,8.505695785354433e-05,8.505695785354433e-05,8.505695785354433e-05
GTEX-144GM-2226-SM-5O9B5,0.0017636410966120446,0.0017636410966120446,0.46030841293731334,0.31923101204788573,0.21340601062835277,0.0017636410966120446,0.0017636410966120446
TCGA-J4-A83J-11,0.17261393825504964,0.7772339737939068,0.017606120646554053,7.014116260225858e-05,0.026022815469326086,0.006382869509958899,7.014116260225858e-05
GTEX-YJ8A-0526-SM-5IFHT,0.3729480995762259,0.4803130062048225,0.11524266074901593,0.0007158012980299018,0.0007158012980299018,0.029348829575845996,0.0007158012980299018
TCGA-05-4415-01,0.601774175590989,0.31870512006262497,0.023024188224458706,5.7415273704559456e-05,0.052305051719432914,0.0040766338550849305,5.7415273704559456e-05
TCGA-B6-A40C-01,0.6737184998482733,0.05270259537745974,0.0001118938078097428,0.0001118938078097428,0.23620604967210268,0.03703717367873515,0.0001118938078097428
TCGA-2Y-A9H0-01,0.3253207246729043,0.673399538623058,0.00025594734080748756,0.00025594734080748756,0.00025594734080748756,0.00025594734080748756,0.00025594734080748756
GTEX-111FC-2926-SM-5GZY7,0.07811794466063195,0.5451774525871941,0.05032076975984125,0.0002780048748781843,0.31164982367269145,0.014177999569884844,0.0002780048748781843
GTEX-11EM3-2126-SM-5H11M,0.1641782922438764,0.014925626406853597,0.7611935757218555,0.014925626406853597,0.014925626406853597,0.014925626406853597,0.014925626406853597
TCGA-CG-4440-01,0.8380134163495011,0.00010756119031849319,0.00010756119031849319,0.00010756119031849319,0.15391921445084084,0.007637124438384096,0.00010756119031849319
TCGA-HT-7472-01,0.3517430856265432,0.5359959367545066,0.07541492972695632,0.0005756956649676756,0.0005756956649676756,0.0005756956649676756,0.03511896089709079
TCGA-BB-4225-01,0.45621361744472516,0.35910593828858206,0.00873232423872104,0.12588527250935222,0.04886961046159689,0.0011389983837373305,5.42386732852996e-05
TCGA-BJ-A2N7-01,0.061659188586762566,0.9299723414719873,0.008100685508534098,6.69461081790274e-05,6.69461081790274e-05,6.69461081790274e-05,6.69461081790274e-05
TCGA-3A-A9IV-01,0.15074368361575674,0.0007892497163190893,0.0007892497163190893,0.7427092530887156,0.0007892497163190893,0.0007892497163190893,0.10339006443025128
GTEX-NPJ8-0011-R5a-SM-2HMJY,0.2704131394160116,0.21322332316296308,0.0003177626454387814,0.0003177626454387814,0.43564870483669915,0.07976154464800982,0.0003177626454387814
GTEX-13OW6-0011-R8a-SM-5L3GF,0.649605016209764,0.0007209739121284952,0.0007209739121284952,0.0007209739121284952,0.34679011422959355,0.0007209739121284952,0.0007209739121284952
GTEX-QLQW-1626-SM-4R1K1,0.4693662300511363,0.5066586344806223,0.0005327646394345995,0.0005327646394345995,0.0005327646394345995,0.021844076910503066,0.0005327646394345995
TCGA-BS-A0V7-01,3.66193323141134e-05,0.06595221905683511,0.04764157807994948,0.2952000788896988,3.66193323141134e-05,3.66193323141134e-05,0.5910962659765743
TCGA-CJ-4908-01,0.8321156245154805,0.00018736718340412337,0.00018736718340412337,0.00018736718340412337,0.033914732253382915,0.013303557640908703,0.12010398404001575
TCGA-VS-A9UL-01,0.684719431352028,0.0002013209400198985,0.0002013209400198985,0.0002013209400198985,0.2941420317837077,0.020333253104184615,0.0002013209400198985
GTEX-13O61-1226-SM-5KM21,0.9816510079983997,0.003058165333600094,0.003058165333600094,0.003058165333600094,0.003058165333600094,0.003058165333600094,0.003058165333600094
GTEX-U4B1-1226-SM-4DXT7,0.07286155816499083,0.9266533553004603,9.701730690979148e-05,9.701730690979148e-05,9.701730690979148e-05,9.701730690979148e-05,9.701730690979148e-05
TCGA-EE-A2M7-06,0.6793149288613015,0.26830623106317225,0.024087900512518565,6.672340618401147e-05,0.022085640230208054,0.006071852520431648,6.672340618401147e-05
TCGA-C4-A0F7-01,0.36258272570480166,0.5088393325996002,0.009079836901947158,0.021556729102437465,0.06383901041816213,0.0028419208663335743,0.03126044440671768
TCGA-BP-4158-01,0.15709785824975192,0.8403926312426303,7.170013780476542e-05,7.170013780476542e-05,7.170013780476542e-05,0.002222709956398779,7.170013780476542e-05
TARGET-20-PARUNX-09,0.5438697164360096,0.38980729673258596,0.00042789160699024156,0.00042789160699024156,0.00042789160699024156,0.06461142040344311,0.00042789160699024156
GTEX-SJXC-2026-SM-4DM6N,0.0779708644201556,0.905683537488871,0.016067384804640397,6.955332158324798e-05,6.955332158324798e-05,6.955332158324798e-05,6.955332158324798e-05
GTEX-XXEK-0426-SM-4BRVW,0.11982378772371478,0.7759234586415187,0.0002780026487524672,0.0002780026487524672,0.0002780026487524672,0.0002780026487524672,0.10314074303975648
GTEX-R55G-0126-SM-48FDS,0.2751954361147842,0.7021876119746927,0.0001809311522789009,0.0001809311522789009,0.0001809311522789009,0.02189322730140759,0.0001809311522789009
GTEX-13D11-1126-SM-5KLYS,0.8120932452335198,0.18147180149079503,0.0012869906551370462,0.0012869906551370462,0.0012869906551370462,0.0012869906551370462,0.0012869906551370462
TCGA-DD-AADD-01,0.8679292653805628,0.0004315900949498443,0.0004315900949498443,0.0004315900949498443,0.11696504707934342,0.013379327160293898,0.0004315900949498443
TCGA-SR-A6MZ-01,0.30368880183319674,0.4376548965966664,0.05999830760683511,0.00014251146580855417,0.16687799296123587,0.031494978070448904,0.00014251146580855417
GTEX-PLZ6-0526-SM-3P61C,0.7209599671551594,0.11994052168370384,0.00027196168956458055,0.00027196168956458055,0.14713282586316387,0.011150800229278965,0.00027196168956458055
TCGA-ZG-A9LN-01,0.3928267795252821,0.4118712096606369,0.00010585413070017745,0.00010585413070017745,0.1832347691346054,0.011749679287375095,0.00010585413070017745
TCGA-S4-A8RP-01,0.5577719564796714,0.40291496776678176,0.00023826378503470828,0.00023826378503470828,0.00023826378503470828,0.038360020613408145,0.00023826378503470828
TCGA-D8-A27G-01,0.9678470965889215,0.00015607759241425726,0.00015607759241425726,0.00015607759241425726,0.00015607759241425726,0.01264272311607839,0.01888586992534319
TCGA-BQ-7055-01,0.0017035304511374605,0.73425009464471,0.25723225309960274,0.0017035304511374605,0.0017035304511374605,0.0017035304511374605,0.0017035304511374605
GTEX-ZDXO-0011-R7a-SM-4WWCU,0.09315918683301237,0.2861496717104738,0.29807387859432216,0.00023826288512528927,0.25042349984683515,0.02168200309773705,0.05027349703249421
GTEX-U3ZN-1126-SM-4DXUL,0.21612705271732136,0.5462569258428278,0.00011077742823225317,0.00011077742823225317,0.20283121095406095,0.03445247820109316,0.00011077742823225317
GTEX-13OW7-0826-SM-5L3EL,0.00023601491086977278,0.7790920125311976,0.06631898003402847,0.00023601491086977278,0.00023601491086977278,0.014397534896204767,0.13948342780595965
TCGA-BR-6452-01,0.7815655714226213,0.0001796328496672669,0.01275439981714846,0.0001796328496672669,0.19777593835474794,0.007365191856480746,0.0001796328496672669
TCGA-R5-A7ZF-01,0.8972815606243272,3.4284895936623846e-05,0.00414857812096708,3.4284895936623846e-05,0.0895186859212583,0.00894832064563747,3.4284895936623846e-05
TCGA-CV-A464-01,0.1398727840865873,0.5499556482617738,0.00013059499075662726,0.23390379607767703,0.07587598660169204,0.00013059499075662726,0.00013059499075662726
TCGA-IA-A40U-01,0.5778328291381305,0.3021263829675029,0.00023769910258889077,0.00023769910258889077,0.1190899914840112,0.00023769910258889077,0.00023769910258889077
GTEX-PX3G-1526-SM-48U11,0.8841260117708314,0.0025189250522294534,0.0025189250522294534,0.0025189250522294534,0.0025189250522294534,0.10327936296802154,0.0025189250522294534
GTEX-ZVP2-1826-SM-5GU62,0.07047712521407358,0.9291599578553515,7.258338611497831e-05,7.258338611497831e-05,7.258338611497831e-05,7.258338611497831e-05,7.258338611497831e-05
GTEX-NPJ8-0011-R11A-SM-2YUMS,0.0022882420087418144,0.0022882420087418144,0.0022882420087418144,0.0022882420087418144,0.9862705479475491,0.0022882420087418144,0.0022882420087418144
TCGA-BP-5176-01,0.41557816098397654,0.5096192737745692,0.03171681572920249,8.548861025088291e-05,8.548861025088291e-05,0.0035051496271864446,0.03940962266456353
GTEX-111FC-0426-SM-5N9CV,0.0004069980627867372,0.7940542868293999,0.0004069980627867372,0.0004069980627867372,0.20391072285666625,0.0004069980627867372,0.0004069980627867372
GTEX-11P81-2626-SM-5GU6T,0.47329664606610966,0.4794049145714288,0.00030515219826244324,0.00030515219826244324,0.00030515219826244324,0.04607783056941145,0.00030515219826244324
TCGA-78-7161-01,0.325291787638863,0.5811595937822739,0.011132383354483556,0.021624435847282877,0.05309818306848238,0.0076353304143484775,5.8285894265908085e-05
GTEX-OXRO-0011-R9A-SM-3NB1X,0.04953874426676905,0.9494744667674838,0.00019735779314946576,0.00019735779314946576,0.00019735779314946576,0.00019735779314946576,0.00019735779314946576
GTEX-SIU7-1326-SM-4BRWW,7.481124465058659e-05,0.9703752498889878,7.481124465058659e-05,7.481124465058659e-05,0.02925069388775929,7.481124465058659e-05,7.481124465058659e-05
TCGA-EO-A3AU-01,0.470284565405777,0.5292076747293787,0.00010155197296887678,0.00010155197296887678,0.00010155197296887678,0.00010155197296887678,0.00010155197296887678
TCGA-D9-A3Z4-01,0.7738417816730314,0.0001416983452206972,0.0001416983452206972,0.0001416983452206972,0.19285795101534448,0.03273347393074138,0.0001416983452206972
GTEX-139TS-0011-R6a-SM-5J2OB,0.3063911524930121,0.003366923233096794,0.003366923233096794,0.003366923233096794,0.003366923233096794,0.003366923233096794,0.6767742313415039
GTEX-XMK1-0001-SM-4B64F,0.5362245116419528,0.1571930212034751,0.0011148065301588674,0.0011148065301588674,0.3021232410339367,0.0011148065301588674,0.0011148065301588674
GTEX-11UD2-0126-SM-5EQL2,0.2930477793574703,0.5322617542805773,0.075856036895348,0.0978901704267352,0.0003147530132896685,0.0003147530132896685,0.0003147530132896685
TARGET-10-PANXDR-09,0.0008424619311438313,0.716927489461528,0.0008424619311438313,0.0008424619311438313,0.1272113337064637,0.0008424619311438313,0.1524913291074331
TCGA-DD-A4NF-01,0.019498660450251497,0.9015746305074435,0.07521263362740588,0.000928518853724798,0.000928518853724798,0.000928518853724798,0.000928518853724798
TCGA-YT-A95E-01,0.07433615025796292,0.8622079593066135,0.057851885308581354,0.00016482329586776478,0.00016482329586776478,0.005109535239239015,0.00016482329586776478
GTEX-ZV6S-0926-SM-57WGB,0.1280821695509948,0.6770064837182818,0.19172914379916303,0.0007955507328901285,0.0007955507328901285,0.0007955507328901285,0.0007955507328901285
GTEX-XV7Q-1426-SM-4BRWA,0.5045466782101252,0.22525946810263883,0.0006071580148008728,0.0006071580148008728,0.21919087607080587,0.0006071580148008728,0.04918150357202759
TCGA-D3-A3MV-06,0.5899048409836803,0.3527099435311782,0.000765109657374634,0.05432477685564308,0.000765109657374634,0.000765109657374634,0.000765109657374634
TCGA-25-1632-01,0.8397078102433186,6.057824513620603e-05,0.009147284966230955,6.057824513620603e-05,0.14363301560909555,0.007330154445946161,6.057824513620603e-05
GTEX-13FLV-0011-R5a-SM-5LZWT,0.10739498439950544,0.6770332168737959,0.0002613006842011014,0.0002613006842011014,0.17271897868560704,0.04206891798848811,0.0002613006842011014
TCGA-CD-8524-01,0.647662386010132,0.0005135932509823126,0.1186442316305797,0.0005135932509823126,0.22136727458605207,0.01078532802028924,0.0005135932509823126
TCGA-2Z-A9JD-01,0.5181606991801696,0.47753272249382217,0.00012304481631157256,0.00012304481631157256,0.00012304481631157256,0.003814399060761833,0.00012304481631157256
TCGA-BG-A3EW-11,0.5056308557515374,0.3929877944895641,0.029288059313970192,0.00032184560994714826,0.00032184560994714826,0.00032184560994714826,0.07112775361508664
TCGA-29-1770-02,0.7633286660689599,5.967459007218939e-05,0.01676825389104354,5.967459007218939e-05,0.19698753907107758,0.016172385137905653,0.006623806650869107
GTEX-Y114-0126-SM-4TT8K,0.0005356078473674273,0.9539362216040638,0.043385739159099164,0.0005356078473674273,0.0005356078473674273,0.0005356078473674273,0.0005356078473674273
GTEX-PVOW-0626-SM-2XCF6,0.2688042741080565,0.7299289683990463,0.00025335149857938304,0.00025335149857938304,0.00025335149857938304,0.00025335149857938304,0.00025335149857938304
GTEX-ZV68-0526-SM-59HKI,0.003057991477723003,0.003057991477723003,0.18654558244036976,0.003057991477723003,0.18654558244036976,0.003057991477723003,0.6146768692083685
TCGA-EJ-5519-01,0.6850933808448461,0.2620243060936698,5.423834005073533e-05,5.423834005073533e-05,0.051580606655435894,0.001138991385895991,5.423834005073533e-05
TCGA-DD-A1EL-01,0.5917590156303212,0.0277528873844985,0.08146824760459305,0.000895252142197032,0.13518262938935055,0.000895252142197032,0.16204671570684265
TCGA-DK-A6AW-01,0.33734012523141316,0.48456961097063017,0.00015830295826704655,0.10780349351195077,0.06506276011279333,0.004907404256678554,0.00015830295826704655
TCGA-EI-6885-01,0.8368921240627015,0.00011768463351882122,0.00011768463351882122,0.00011768463351882122,0.03306877871353271,0.015416441197733942,0.11426960212547536
TCGA-BR-A4J5-01,0.6401608474882459,0.0013037711291490918,0.2881329083836447,0.0013037711291490918,0.0013037711291490918,0.06649115961151317,0.0013037711291490918
GTEX-11ZTS-1126-SM-5LU9X,0.7276152749624212,0.07727511654640844,0.0007651062534636175,0.0007651062534636175,0.192049183477316,0.0007651062534636175,0.0007651062534636175
TCGA-DK-AA75-01,0.2110013836841428,0.6192630900885949,0.06234528921063939,0.09563114534753285,0.00022187340439568356,0.01131534486029885,0.00022187340439568356
GTEX-REY6-2126-SM-48FD9,0.7024401768678425,0.24371167480514697,0.00039888134385760164,0.00039888134385760164,0.00039888134385760164,0.05225262295157975,0.00039888134385760164
TCGA-FD-A62O-01,0.6337268824608505,0.29002177354255654,0.05103154463808772,4.5522304536427064e-05,0.02235177355911883,0.0027769811903134703,4.5522304536427064e-05
GTEX-131XW-0011-R9a-SM-5N9EO,0.08128638080764528,0.8727603496740203,0.012581584772151194,8.922808885762062e-05,0.029534755217737404,0.003658473350730576,8.922808885762062e-05
TCGA-VS-A9UO-01,0.41885122836692,0.4344944968554971,0.0003910687318779493,0.0003910687318779493,0.0003910687318779493,0.023856228800450876,0.12162483978149809
TCGA-BR-6802-01,0.8849866900611256,0.0002764732772460765,0.0002764732772460765,0.0002764732772460765,0.11363094355264368,0.0002764732772460765,0.0002764732772460765
TCGA-DB-A4XG-01,5.187581397349306e-05,0.9597440353751713,0.032733724950301454,5.187581397349306e-05,0.0073147364186328815,5.187581397349306e-05,5.187581397349306e-05
TCGA-55-6978-11,0.017357238011585195,0.8070786665050441,0.00013250011258062657,0.00013250011258062657,0.06108158062799658,0.00013250011258062657,0.11408501451763228
GTEX-W5WG-2026-SM-4LMIB,0.4463937014587947,0.48926519978744953,0.0002859575418645651,0.0002859575418645651,0.02888148185284636,0.034601744275315524,0.0002859575418645651
TCGA-DT-5265-01,0.42377356028658175,0.25759303390422106,0.06728671429448879,0.03169865603482681,0.16771289046299787,0.005157420826435889,0.04677772419044789
GTEX-13QBU-0626-SM-5J2OG,0.18541567778232892,0.03646699522763052,0.11350558101522766,0.0005136008252410615,0.0005136008252410615,0.0005136008252410615,0.6630709434990898
TCGA-24-1544-01,0.9885759656034121,5.2888872189348995e-05,0.00692833179440683,5.2888872189348995e-05,5.2888872189348995e-05,0.004284147113423296,5.2888872189348995e-05
GTEX-WFON-0626-SM-4LVLX,0.8222977869489169,0.17513421300059354,0.0005136000100979285,0.0005136000100979285,0.0005136000100979285,0.0005136000100979285,0.0005136000100979285
GTEX-TSE9-0626-SM-3DB8B,0.32235921251402566,0.6158885102006572,0.00017898683768918027,0.044927454031100184,0.00017898683768918027,0.016287862741149427,0.00017898683768918027
TCGA-CJ-4907-01,0.07992553408763976,0.891001823724599,0.01980900587389142,9.85489680497321e-05,0.008967989409720645,9.85489680497321e-05,9.85489680497321e-05
GTEX-117YX-0826-SM-5H11J,0.3526371027028889,0.6318509502966109,0.0010341464206567918,0.0010341464206567918,0.0010341464206567918,0.0010341464206567918,0.011375361317873223
GTEX-WYBS-1226-SM-3NM9N,0.005777203205452984,0.9625190207421558,0.007185911863094198,0.00014090270764491135,0.00014090270764491135,0.00014090270764491135,0.024095156066362554
TCGA-A4-7584-01,0.7097394390719222,0.00029437879663910807,0.07977947179731995,0.00029437879663910807,0.18575351059183473,0.009125766034426629,0.015013054911218078
GTEX-XQ8I-0826-SM-4BOOE,0.0006863539098748014,0.803706300339862,0.0006863539098748014,0.0006863539098748014,0.19286193011076405,0.0006863539098748014,0.0006863539098748014
GTEX-145LS-0011-R4b-SM-5S2UT,0.12650043844590017,0.6588465019261975,0.1207767188862816,0.0005724011894221669,0.023469229524449596,0.06926230883832676,0.0005724011894221669
GTEX-XPT6-0326-SM-4B66V,0.3920190615096211,0.6039059158065083,0.0008150045367741162,0.0008150045367741162,0.0008150045367741162,0.0008150045367741162,0.0008150045367741162
GTEX-14BIL-2426-SM-5QGQR,0.30062610518948124,0.46850689906803517,0.00032289264463765665,0.00032289264463765665,0.00032289264463765665,0.016467235615194312,0.21343108219337617
GTEX-PSDG-0826-SM-48TCZ,0.5734114564183862,0.001545557061266035,0.001545557061266035,0.41886075827528363,0.001545557061266035,0.001545557061266035,0.001545557061266035
GTEX-XYKS-0926-SM-4BRVG,0.48198005461707666,0.37470973144241654,0.00017583932222143322,0.00017583932222143322,0.0933727478624081,0.04940994811143457,0.00017583932222143322
TCGA-G7-A8LB-01,0.025477152339636298,0.6699604528946812,0.021598094446304957,0.2267929725289798,0.04746302434771981,0.008665194465982547,4.31089766952083e-05
GTEX-Y5V6-2026-SM-5IFHO,0.20953722598061839,0.7854974397030695,0.000993066863262425,0.000993066863262425,0.000993066863262425,0.000993066863262425,0.000993066863262425
GTEX-132Q8-0626-SM-5L3F3,0.001286989823731853,0.992278061057609,0.001286989823731853,0.001286989823731853,0.001286989823731853,0.001286989823731853,0.001286989823731853
GTEX-11GS4-2126-SM-5A5KR,0.3232457887381794,0.5281440865539626,0.00018460170261958817,0.00018460170261958817,0.00018460170261958817,0.06664329208372619,0.08141302751627326
GTEX-14C38-2626-SM-5RQI4,0.0006770437155007969,0.0006770437155007969,0.0006770437155007969,0.901148398469725,0.09546638295277102,0.0006770437155007969,0.0006770437155007969
TCGA-C5-A8XJ-01,0.4064476944036022,0.30681514617210753,0.10912409614918087,0.02204417979714292,0.13579870335475064,0.013415471861119892,0.006354708262095819
GTEX-OHPL-1326-SM-3MJGG,0.7080641932901707,0.20507905591024236,0.0002592716468313245,0.0002592716468313245,0.08581966421226148,0.0002592716468313245,0.0002592716468313245
GTEX-ZDYS-1926-SM-5HL59,0.0010449371043997993,0.6071108338359185,0.021943414190057527,0.0010449371043997993,0.36676600355642486,0.0010449371043997993,0.0010449371043997993
GTEX-XXEK-0005-SM-4BRWJ,0.46724109526257157,0.11790845451956018,0.001455609486796009,0.001455609486796009,0.23435038568884256,0.001455609486796009,0.17613323606863762
TCGA-QL-A97D-01,0.5419535017978561,0.2570713933455349,4.980813723532035e-05,4.980813723532035e-05,0.17138835365649743,0.0030384283404711106,0.026448706585169644
GTEX-TSE9-2726-SM-4DXSQ,0.10412755761951877,0.8946056885277612,0.0002533507705439469,0.0002533507705439469,0.0002533507705439469,0.0002533507705439469,0.0002533507705439469
GTEX-PWCY-0226-SM-48TD8,0.9984913390635287,0.00025144348941182087,0.00025144348941182087,0.00025144348941182087,0.00025144348941182087,0.00025144348941182087,0.00025144348941182087
TCGA-04-1530-01,0.8370517631351931,0.0001167239917035456,0.1040024014850001,0.0001167239917035456,0.047973740697910675,0.010621922706785391,0.0001167239917035456
GTEX-Y3IK-1426-SM-4YCES,0.11823375134188895,0.8620920551511446,0.018924694682825767,0.0001873747060352073,0.0001873747060352073,0.0001873747060352073,0.0001873747060352073
TCGA-HT-A5RC-01,0.11801006470341084,0.635155530460097,0.000470141225499615,0.000470141225499615,0.24495383993449354,0.000470141225499615,0.000470141225499615
TCGA-C5-A7CL-01,0.14789264111588218,0.24438407355907713,0.025422014599939015,0.33284494738623666,0.17139799917885082,0.016143779370816017,0.06191454478919826
GTEX-12WSB-0006-SM-5O998,0.09479771894443596,0.8767856886200082,0.023566742308413824,7.577577117966166e-05,7.577577117966166e-05,0.004622522813603012,7.577577117966166e-05
TCGA-AO-A0JE-01,0.3943274417573173,0.5629060339531587,0.03235350934045027,0.0001239603211427952,0.010041133985645453,0.0001239603211427952,0.0001239603211427952
GTEX-WY7C-1626-SM-4ONC8,0.09296435088466927,0.842834573786103,0.0005135959338294836,0.0005135959338294836,0.06214669159390976,0.0005135959338294836,0.0005135959338294836
TCGA-S3-AA11-01,0.6830452893349284,0.031093420548703014,0.24172743796295515,0.00100301100093851,0.00100301100093851,0.041124819150598034,0.00100301100093851
TARGET-10-PAPHMH-09,0.6472179738790202,0.000276472494551688,0.000276472494551688,0.000276472494551688,0.000276472494551688,0.03621731935261762,0.31545881679015525
